"","sex","energy","ind.num","ind.energy","temp","blank","movement.num","blank_2"
"1","m","8.622448321114","1","10","77.4636667727535",NA,"0",NA
"2","m","8.622448321114","1","10","77.4636667727535",NA,"0",NA
"3","m","8.622448321114","1","9","88.0441292351197",NA,"1",NA
"4","m","8.622448321114","1","9","88.0441292351197",NA,"1",NA
"5","m","8.622448321114","1","0","85.8922981151642",NA,"2",NA
"6","m","8.622448321114","1","11","82.6620105505495",NA,"3",NA
"7","m","8.622448321114","1","9","78.6657303227622",NA,"4",NA
"8","m","8.622448321114","1","8","95.8644171101558",NA,"5",NA
"9","m","8.622448321114","1","8","90.5537541004174",NA,"6",NA
"10","m","8.622448321114","1","8","90.5537541004174",NA,"6",NA
"11","m","8.622448321114","1","8","90.5537541004174",NA,"6",NA
"12","m","8.622448321114","1","8","84.5380941931873",NA,"7",NA
"13","m","8.622448321114","1","8","84.5380941931873",NA,"7",NA
"14","m","8.622448321114","1","13","89.0138955107721",NA,"8",NA
"15","m","8.622448321114","1","0","85.3229034804255",NA,"9",NA
"16","m","8.622448321114","1","0","95.5806505309022",NA,"10",NA
"17","m","8.622448321114","1","0","95.5806505309022",NA,"10",NA
"18","m","8.622448321114","1","0","79.9869939324565",NA,"11",NA
"19","m","8.622448321114","1","0","79.9869939324565",NA,"11",NA
"20","m","8.622448321114","1","0","79.9869939324565",NA,"11",NA
"21","m","8.622448321114","1","0","73.9241674394158",NA,"12",NA
"22","m","8.622448321114","1","0","92.1314748832138",NA,"13",NA
"23","m","8.622448321114","1","0","93.7417956930651",NA,"14",NA
"24","m","8.622448321114","1","0","90.9647712229077",NA,"15",NA
"25","m","8.622448321114","1","10","99.352379444553",NA,"16",NA
"26","m","8.622448321114","1","8","84.6747134923012",NA,"17",NA
"27","m","8.622448321114","1","0","82.9618726296324",NA,"18",NA
"28","m","8.622448321114","1","0","82.9618726296324",NA,"18",NA
"29","m","8.622448321114","1","0","76.5567114444273",NA,"19",NA
"30","m","8.622448321114","1","10","84.0236188708764",NA,"20",NA
"31","m","8.622448321114","1","10","84.0236188708764",NA,"20",NA
"32","m","8.622448321114","1","12","86.1368774224244",NA,"21",NA
"33","m","8.622448321114","1","12","86.1368774224244",NA,"21",NA
"34","m","8.622448321114","1","12","86.1368774224244",NA,"21",NA
"35","m","8.622448321114","1","12","86.1368774224244",NA,"21",NA
"36","m","8.622448321114","1","12","86.1368774224244",NA,"21",NA
"37","m","8.622448321114","1","12","86.1368774224244",NA,"21",NA
"38","m","8.622448321114","1","0","77.7510090524569",NA,"22",NA
"39","m","8.622448321114","1","0","77.7510090524569",NA,"22",NA
"40","m","8.622448321114","1","0","77.7510090524569",NA,"22",NA
"41","m","8.622448321114","1","0","77.7510090524569",NA,"22",NA
"42","m","8.622448321114","1","0","77.7510090524569",NA,"22",NA
"43","m","8.622448321114","1","0","77.7510090524569",NA,"22",NA
"44","m","8.622448321114","1","10","89.6366480269858",NA,"23",NA
"45","m","8.622448321114","1","0","78.776092678078",NA,"24",NA
"46","m","8.622448321114","1","0","83.0187520671492",NA,"25",NA
"47","m","8.622448321114","1","0","83.0187520671492",NA,"25",NA
"48","m","8.622448321114","1","0","83.0187520671492",NA,"25",NA
"49","m","8.622448321114","1","0","84.5996791807361",NA,"26",NA
"50","m","8.622448321114","1","0","91.486895068094",NA,"27",NA
"51","m","8.622448321114","1","0","82.1435247713659",NA,"28",NA
"52","m","8.622448321114","1","0","82.1435247713659",NA,"28",NA
"53","m","8.622448321114","1","0","82.1435247713659",NA,"28",NA
"54","m","8.622448321114","1","10","86.3089428454697",NA,"29",NA
"55","m","8.622448321114","1","10","86.3089428454697",NA,"29",NA
"56","m","8.622448321114","1","0","85.6349865352714",NA,"30",NA
"57","m","8.622448321114","1","0","85.6349865352714",NA,"30",NA
"58","m","8.622448321114","1","10","88.1958591233518",NA,"31",NA
"59","m","8.622448321114","1","10","88.1958591233518",NA,"31",NA
"60","m","8.622448321114","1","10","88.1958591233518",NA,"31",NA
"61","m","8.622448321114","1","10","88.1958591233518",NA,"31",NA
"62","m","8.622448321114","1","10","88.1958591233518",NA,"31",NA
"63","m","8.622448321114","1","10","88.1958591233518",NA,"31",NA
"64","m","8.622448321114","1","10","88.1958591233518",NA,"31",NA
"65","m","8.622448321114","1","11","84.3731447845374",NA,"32",NA
"66","m","8.622448321114","1","0","88.2443168764178",NA,"33",NA
"67","m","8.622448321114","1","0","88.2443168764178",NA,"33",NA
"68","m","8.622448321114","1","12","93.5264879383832",NA,"34",NA
"69","m","8.622448321114","1","8","95.7558285680429",NA,"35",NA
"70","m","8.622448321114","1","8","88.1204925335019",NA,"36",NA
"71","m","8.622448321114","1","8","88.1204925335019",NA,"36",NA
"72","m","8.622448321114","1","0","77.8735833750278",NA,"37",NA
"73","m","8.622448321114","1","0","77.8735833750278",NA,"37",NA
"74","m","8.622448321114","1","10","68.5336565550913",NA,"38",NA
"75","m","8.622448321114","1","10","68.5336565550913",NA,"38",NA
"76","m","8.622448321114","1","10","68.5336565550913",NA,"38",NA
"77","m","8.622448321114","1","10","68.5336565550913",NA,"38",NA
"78","m","8.622448321114","1","0","105.277218323837",NA,"39",NA
"79","m","8.622448321114","1","0","92.2227812327028",NA,"40",NA
"80","m","8.622448321114","1","0","93.8016773992358",NA,"41",NA
"81","m","8.622448321114","1","0","100.457644598332",NA,"42",NA
"82","m","8.622448321114","1","0","81.0568983816253",NA,"43",NA
"83","m","8.622448321114","1","0","81.0568983816253",NA,"43",NA
"84","m","8.622448321114","1","0","81.0568983816253",NA,"43",NA
"85","m","8.622448321114","1","0","81.0568983816253",NA,"43",NA
"86","m","8.622448321114","1","0","81.0568983816253",NA,"43",NA
"87","m","8.622448321114","1","0","81.0568983816253",NA,"43",NA
"88","m","8.622448321114","1","0","81.0568983816253",NA,"43",NA
"89","m","8.622448321114","1","8","85.4862984716365",NA,"44",NA
"90","m","8.622448321114","1","8","85.4862984716365",NA,"44",NA
"91","m","8.622448321114","1","8","85.4862984716365",NA,"44",NA
"92","m","8.622448321114","1","12","98.1678652607483",NA,"45",NA
"93","m","8.622448321114","1","0","88.7825083961849",NA,"46",NA
"94","m","8.622448321114","1","0","76.1338493016236",NA,"47",NA
"95","m","8.622448321114","1","10","93.708242812787",NA,"48",NA
"96","m","8.622448321114","1","0","89.5912652590034",NA,"49",NA
"97","m","8.622448321114","1","15","79.4075450602313",NA,"50",NA
"98","m","8.622448321114","1","0","98.5132129221196",NA,"51",NA
"99","m","8.622448321114","1","0","98.5132129221196",NA,"51",NA
"100","m","8.622448321114","1","0","98.5132129221196",NA,"51",NA
"101","m","11.8241577909202","2","0","93.1186657187426",NA,"1",NA
"102","m","11.8241577909202","2","0","70.5241973848384",NA,"2",NA
"103","m","11.8241577909202","2","0","70.5241973848384",NA,"2",NA
"104","m","11.8241577909202","2","13","80.7080297070234",NA,"3",NA
"105","m","11.8241577909202","2","13","80.7080297070234",NA,"3",NA
"106","m","11.8241577909202","2","13","80.7080297070234",NA,"3",NA
"107","m","11.8241577909202","2","12","79.1291792586367",NA,"4",NA
"108","m","11.8241577909202","2","0","87.8325432833566",NA,"5",NA
"109","m","11.8241577909202","2","0","93.8701590361533",NA,"6",NA
"110","m","11.8241577909202","2","0","105.196297518693",NA,"7",NA
"111","m","11.8241577909202","2","0","105.196297518693",NA,"7",NA
"112","m","11.8241577909202","2","0","74.0672457303346",NA,"8",NA
"113","m","11.8241577909202","2","11","90.6389852113172",NA,"9",NA
"114","m","11.8241577909202","2","0","75.1776620147729",NA,"10",NA
"115","m","11.8241577909202","2","0","75.1776620147729",NA,"10",NA
"116","m","11.8241577909202","2","0","79.5271656604614",NA,"11",NA
"117","m","11.8241577909202","2","0","89.2850926083767",NA,"12",NA
"118","m","11.8241577909202","2","13","102.072548626025",NA,"13",NA
"119","m","11.8241577909202","2","12","57.4684750663223",NA,"14",NA
"120","m","11.8241577909202","2","12","57.4684750663223",NA,"14",NA
"121","m","11.8241577909202","2","12","79.7643344968452",NA,"15",NA
"122","m","11.8241577909202","2","12","79.7643344968452",NA,"15",NA
"123","m","11.8241577909202","2","12","79.7643344968452",NA,"15",NA
"124","m","11.8241577909202","2","12","79.7643344968452",NA,"15",NA
"125","m","11.8241577909202","2","0","69.4669560307151",NA,"16",NA
"126","m","11.8241577909202","2","0","69.4669560307151",NA,"16",NA
"127","m","11.8241577909202","2","0","77.2398143966216",NA,"17",NA
