"","sex","energy","ind.num","ind.energy","temp","blank","movement.num","blank_2"
"1","f","9.16330082101096","1","13","88.7903824101038",NA,"0",NA
"2","f","9.16330082101096","1","13","88.7903824101038",NA,"0",NA
"3","f","9.16330082101096","1","13","88.7903824101038",NA,"0",NA
"4","f","9.16330082101096","1","13","88.7903824101038",NA,"0",NA
"5","f","9.16330082101096","1","10","81.0808988738248",NA,"1",NA
"6","f","9.16330082101096","1","10","81.0808988738248",NA,"1",NA
"7","f","9.16330082101096","1","0","88.0125413604655",NA,"2",NA
"8","f","9.16330082101096","1","0","88.0125413604655",NA,"2",NA
"9","f","9.16330082101096","1","0","88.0125413604655",NA,"2",NA
"10","f","9.16330082101096","1","9","76.6966697211747",NA,"3",NA
"11","m","14.1683497269401","2","9","76.6966697211747",NA,"0",NA
"12","m","14.1683497269401","2","9","76.6966697211747",NA,"0",NA
"13","m","14.1683497269401","2","9","76.6966697211747",NA,"0",NA
"14","m","14.1683497269401","2","9","76.6966697211747",NA,"0",NA
"15","m","14.1683497269401","2","10","64.1813485689147",NA,"1",NA
"16","m","14.1683497269401","2","10","64.1813485689147",NA,"1",NA
"17","m","14.1683497269401","2","10","64.1813485689147",NA,"1",NA
"18","m","14.1683497269401","2","9","76.7826795514106",NA,"2",NA
"19","m","14.1683497269401","2","9","76.7826795514106",NA,"2",NA
"20","m","14.1683497269401","2","9","76.7826795514106",NA,"2",NA
"21","f","11.7486472307215","3","9","76.7826795514106",NA,"0",NA
"22","f","11.7486472307215","3","9","76.7826795514106",NA,"0",NA
"23","f","11.7486472307215","3","8","65.7045022931657",NA,"1",NA
"24","f","11.7486472307215","3","8","65.7045022931657",NA,"1",NA
"25","f","11.7486472307215","3","8","65.7045022931657",NA,"1",NA
"26","f","11.7486472307215","3","7","92.0919931930381",NA,"2",NA
"27","f","11.7486472307215","3","0","90.2771327833629",NA,"3",NA
"28","f","11.7486472307215","3","0","90.2771327833629",NA,"3",NA
"29","f","11.7486472307215","3","0","90.2771327833629",NA,"3",NA
"30","f","11.7486472307215","3","0","90.2771327833629",NA,"3",NA
"31","m","12.739414884414","4","0","90.2771327833629",NA,"0",NA
"32","m","12.739414884414","4","0","87.9236917455609",NA,"1",NA
"33","m","12.739414884414","4","0","81.2091503012537",NA,"2",NA
"34","m","12.739414884414","4","0","81.2091503012537",NA,"2",NA
"35","m","12.739414884414","4","0","81.2091503012537",NA,"2",NA
"36","m","12.739414884414","4","0","77.8266718553475",NA,"3",NA
"37","m","12.739414884414","4","0","77.8266718553475",NA,"3",NA
"38","m","12.739414884414","4","0","77.8266718553475",NA,"3",NA
"39","m","12.739414884414","4","0","77.8266718553475",NA,"3",NA
"40","m","12.739414884414","4","12","85.6520396366429",NA,"4",NA
"41","m","10.6563276039527","5","12","101.4675326348",NA,"1",NA
"42","m","10.6563276039527","5","12","101.4675326348",NA,"1",NA
"43","m","10.6563276039527","5","8","89.0581453492428",NA,"2",NA
"44","m","10.6563276039527","5","8","89.0581453492428",NA,"2",NA
"45","m","10.6563276039527","5","8","89.0581453492428",NA,"2",NA
"46","m","10.6563276039527","5","0","85.8268261298723",NA,"3",NA
"47","m","10.6563276039527","5","0","85.8268261298723",NA,"3",NA
"48","m","10.6563276039527","5","0","85.8268261298723",NA,"3",NA
"49","m","10.6563276039527","5","0","85.8268261298723",NA,"3",NA
"50","m","10.6563276039527","5","0","79.7975310004584",NA,"4",NA
