"","sex","energy","ind.num","ind.energy","temp","blank","movement.num","blank_2"
"1","f","9.16330082101096","1","9","102.573763387256",NA,"0",NA
"2","f","9.16330082101096","1","0","93.536289433297",NA,"1",NA
"3","f","9.16330082101096","1","0","93.536289433297",NA,"1",NA
"4","f","9.16330082101096","1","0","84.7352266390764",NA,"2",NA
"5","f","9.16330082101096","1","0","84.7352266390764",NA,"2",NA
"6","f","9.16330082101096","1","0","84.7352266390764",NA,"2",NA
"7","f","9.16330082101096","1","0","84.7352266390764",NA,"2",NA
"8","f","9.16330082101096","1","11","83.6202458568129",NA,"3",NA
"9","f","9.16330082101096","1","11","83.6202458568129",NA,"3",NA
"10","f","9.16330082101096","1","0","91.2413471152796",NA,"4",NA
"11","m","14.1683497269401","2","0","91.2413471152796",NA,"0",NA
"12","m","14.1683497269401","2","0","91.2413471152796",NA,"0",NA
"13","m","14.1683497269401","2","10","92.8753330600746",NA,"1",NA
"14","m","14.1683497269401","2","10","92.8753330600746",NA,"1",NA
"15","m","14.1683497269401","2","0","79.6067164766745",NA,"2",NA
"16","m","14.1683497269401","2","0","79.6067164766745",NA,"2",NA
"17","m","14.1683497269401","2","0","79.6067164766745",NA,"2",NA
"18","m","14.1683497269401","2","0","79.6067164766745",NA,"2",NA
"19","m","14.1683497269401","2","11","87.5362728161224",NA,"3",NA
"20","m","14.1683497269401","2","11","83.7060448153468",NA,"4",NA
"21","f","11.7486472307215","3","11","83.7060448153468",NA,"0",NA
"22","f","11.7486472307215","3","11","83.7060448153468",NA,"0",NA
"23","f","11.7486472307215","3","11","83.7060448153468",NA,"0",NA
"24","f","11.7486472307215","3","11","83.7060448153468",NA,"0",NA
"25","f","11.7486472307215","3","11","83.7060448153468",NA,"0",NA
"26","f","11.7486472307215","3","11","83.7060448153468",NA,"0",NA
"27","f","11.7486472307215","3","11","83.7060448153468",NA,"0",NA
"28","f","11.7486472307215","3","11","83.7060448153468",NA,"0",NA
"29","f","11.7486472307215","3","11","83.7060448153468",NA,"0",NA
"30","f","11.7486472307215","3","8","100.535413107145",NA,"1",NA
"31","m","12.739414884414","4","8","100.535413107145",NA,"0",NA
"32","m","12.739414884414","4","0","82.1322866501301",NA,"1",NA
"33","m","12.739414884414","4","0","82.1322866501301",NA,"1",NA
"34","m","12.739414884414","4","0","82.1322866501301",NA,"1",NA
"35","m","12.739414884414","4","0","82.1080994615973",NA,"2",NA
"36","m","12.739414884414","4","0","82.1080994615973",NA,"2",NA
"37","m","12.739414884414","4","9","81.2591644753194",NA,"3",NA
"38","m","12.739414884414","4","9","81.2591644753194",NA,"3",NA
"39","m","12.739414884414","4","10","104.710126569364",NA,"4",NA
"40","m","12.739414884414","4","0","98.7702820989707",NA,"5",NA
"41","m","10.6563276039527","5","0","86.5869150934897",NA,"1",NA
"42","m","10.6563276039527","5","0","86.5869150934897",NA,"1",NA
"43","m","10.6563276039527","5","9","110.183801420009",NA,"2",NA
"44","m","10.6563276039527","5","9","110.183801420009",NA,"2",NA
"45","m","10.6563276039527","5","9","110.183801420009",NA,"2",NA
"46","m","10.6563276039527","5","9","110.183801420009",NA,"2",NA
"47","m","10.6563276039527","5","9","110.183801420009",NA,"2",NA
"48","m","10.6563276039527","5","9","110.183801420009",NA,"2",NA
"49","m","10.6563276039527","5","9","110.183801420009",NA,"2",NA
"50","m","10.6563276039527","5","0","85.2956526054626",NA,"3",NA
"51","m","9.81122338510053","6","0","85.2956526054626",NA,"0",NA
"52","m","9.81122338510053","6","0","85.2956526054626",NA,"0",NA
"53","m","9.81122338510053","6","0","85.2956526054626",NA,"0",NA
"54","m","9.81122338510053","6","0","85.2956526054626",NA,"0",NA
"55","m","9.81122338510053","6","0","85.2956526054626",NA,"0",NA
"56","m","9.81122338510053","6","0","85.2956526054626",NA,"0",NA
"57","m","9.81122338510053","6","0","85.2956526054626",NA,"0",NA
"58","m","9.81122338510053","6","5","90.7397383890046",NA,"1",NA
"59","m","9.81122338510053","6","5","90.7397383890046",NA,"1",NA
"60","m","9.81122338510053","6","5","90.7397383890046",NA,"1",NA
"61","f","6.21215110654317","7","5","90.7397383890046",NA,"0",NA
"62","f","6.21215110654317","7","5","90.7397383890046",NA,"0",NA
"63","f","6.21215110654317","7","5","90.7397383890046",NA,"0",NA
"64","f","6.21215110654317","7","5","90.7397383890046",NA,"0",NA
"65","f","6.21215110654317","7","5","90.7397383890046",NA,"0",NA
"66","f","6.21215110654317","7","5","90.7397383890046",NA,"0",NA
"67","f","6.21215110654317","7","0","104.799020043255",NA,"1",NA
"68","f","6.21215110654317","7","11","84.422485275903",NA,"2",NA
"69","f","6.21215110654317","7","11","84.422485275903",NA,"2",NA
"70","f","6.21215110654317","7","11","84.422485275903",NA,"2",NA
"71","m","5.67365255166501","8","11","84.422485275903",NA,"0",NA
"72","m","5.67365255166501","8","11","84.422485275903",NA,"0",NA
"73","m","5.67365255166501","8","11","84.422485275903",NA,"0",NA
"74","m","5.67365255166501","8","11","84.422485275903",NA,"0",NA
"75","m","5.67365255166501","8","11","84.422485275903",NA,"0",NA
"76","m","5.67365255166501","8","11","84.422485275903",NA,"0",NA
"77","m","5.67365255166501","8","11","84.422485275903",NA,"0",NA
"78","m","5.67365255166501","8","11","84.422485275903",NA,"0",NA
"79","m","5.67365255166501","8","11","84.422485275903",NA,"0",NA
"80","m","5.67365255166501","8","0","88.1084578516678",NA,"1",NA
"81","f","10.2105254862565","9","0","88.1084578516678",NA,"0",NA
"82","f","10.2105254862565","9","0","88.1084578516678",NA,"0",NA
"83","f","10.2105254862565","9","0","77.860107873234",NA,"1",NA
"84","f","10.2105254862565","9","9","90.4665972220159",NA,"2",NA
"85","f","10.2105254862565","9","9","90.4665972220159",NA,"2",NA
"86","f","10.2105254862565","9","9","90.4665972220159",NA,"2",NA
"87","f","10.2105254862565","9","0","89.529959125389",NA,"3",NA
"88","f","10.2105254862565","9","0","73.1107334655067",NA,"4",NA
"89","f","10.2105254862565","9","0","69.6766950601364",NA,"5",NA
"90","f","10.2105254862565","9","0","69.6766950601364",NA,"5",NA
"91","m","11.5266617558288","10","0","69.6766950601364",NA,"0",NA
"92","m","11.5266617558288","10","0","69.6766950601364",NA,"0",NA
"93","m","11.5266617558288","10","0","85.7229569768086",NA,"1",NA
"94","m","11.5266617558288","10","5","100.916276260694",NA,"2",NA
"95","m","11.5266617558288","10","5","100.916276260694",NA,"2",NA
"96","m","11.5266617558288","10","5","100.916276260694",NA,"2",NA
"97","m","11.5266617558288","10","5","100.916276260694",NA,"2",NA
"98","m","11.5266617558288","10","5","100.916276260694",NA,"2",NA
"99","m","11.5266617558288","10","5","100.916276260694",NA,"2",NA
"100","m","11.5266617558288","10","5","100.916276260694",NA,"2",NA
"101","m","6.0684437765975","11","5","100.916276260694",NA,"0",NA
"102","m","6.0684437765975","11","11","93.0228890050496",NA,"1",NA
"103","m","6.0684437765975","11","11","93.0228890050496",NA,"1",NA
"104","m","6.0684437765975","11","0","90.0291143120224",NA,"2",NA
"105","m","6.0684437765975","11","0","90.0291143120224",NA,"2",NA
"106","m","6.0684437765975","11","0","90.0291143120224",NA,"2",NA
"107","m","6.0684437765975","11","0","90.0291143120224",NA,"2",NA
"108","m","6.0684437765975","11","0","90.0291143120224",NA,"2",NA
"109","m","6.0684437765975","11","0","90.0291143120224",NA,"2",NA
"110","m","6.0684437765975","11","0","90.0291143120224",NA,"2",NA
"111","m","9.95711327722064","12","0","90.0291143120224",NA,"0",NA
"112","m","9.95711327722064","12","9","69.9400184916577",NA,"1",NA
"113","m","9.95711327722064","12","10","76.6220803014056",NA,"2",NA
"114","m","9.95711327722064","12","10","76.6220803014056",NA,"2",NA
"115","m","9.95711327722064","12","0","81.1916735871232",NA,"3",NA
"116","m","9.95711327722064","12","0","81.1916735871232",NA,"3",NA
"117","m","9.95711327722064","12","0","81.1916735871232",NA,"3",NA
"118","m","9.95711327722064","12","0","100.845575454916",NA,"4",NA
"119","m","9.95711327722064","12","11","92.0197266420041",NA,"5",NA
"120","m","9.95711327722064","12","11","92.0197266420041",NA,"5",NA
"121","f","10.8122309345406","13","11","92.0197266420041",NA,"0",NA
"122","f","10.8122309345406","13","11","92.0197266420041",NA,"0",NA
"123","f","10.8122309345406","13","11","92.0197266420041",NA,"0",NA
"124","f","10.8122309345406","13","0","85.85231573666",NA,"1",NA
"125","f","10.8122309345406","13","0","85.85231573666",NA,"1",NA
"126","f","10.8122309345406","13","11","68.3277516599157",NA,"2",NA
"127","f","10.8122309345406","13","11","68.3277516599157",NA,"2",NA
"128","f","10.8122309345406","13","11","68.3277516599157",NA,"2",NA
"129","f","10.8122309345406","13","12","95.8673892455863",NA,"3",NA
"130","f","10.8122309345406","13","12","95.8673892455863",NA,"3",NA
"131","m","7.89269243278521","14","12","95.8673892455863",NA,"0",NA
"132","m","7.89269243278521","14","0","71.039599238045",NA,"1",NA
"133","m","7.89269243278521","14","0","71.039599238045",NA,"1",NA
"134","m","7.89269243278521","14","0","71.039599238045",NA,"1",NA
"135","m","7.89269243278521","14","0","95.3237844612659",NA,"2",NA
"136","m","7.89269243278521","14","0","95.3237844612659",NA,"2",NA
"137","m","7.89269243278521","14","0","95.3237844612659",NA,"2",NA
"138","m","7.89269243278521","14","0","95.3237844612659",NA,"2",NA
"139","m","7.89269243278521","14","0","95.3237844612659",NA,"2",NA
"140","m","7.89269243278521","14","0","95.3237844612659",NA,"2",NA
"141","f","11.5488187815832","15","0","95.3237844612659",NA,"0",NA
