"","sex","energy","ind.num","ind.energy","temp","blank","movement.num","blank_2"
"1","m","9.27548031159175","1","13","87.3168641554273",NA,"0",NA
"2","m","9.27548031159175","1","9","79.3766152796468",NA,"1",NA
"3","m","9.27548031159175","1","9","79.3766152796468",NA,"1",NA
"4","m","9.27548031159175","1","10","58.8630584749339",NA,"2",NA
"5","m","9.27548031159175","1","10","58.8630584749339",NA,"2",NA
"6","m","9.27548031159175","1","10","58.8630584749339",NA,"2",NA
"7","m","9.27548031159175","1","10","58.8630584749339",NA,"2",NA
"8","m","9.27548031159175","1","10","58.8630584749339",NA,"2",NA
"9","m","9.27548031159175","1","10","58.8630584749339",NA,"2",NA
"10","m","9.27548031159175","1","10","58.8630584749339",NA,"2",NA
"11","m","9.27548031159175","1","0","94.4772824144878",NA,"3",NA
"12","m","9.27548031159175","1","11","84.1412789346532",NA,"4",NA
"13","m","9.27548031159175","1","11","84.1412789346532",NA,"4",NA
"14","m","9.27548031159175","1","11","84.1412789346532",NA,"4",NA
"15","m","9.27548031159175","1","10","86.9307700965929",NA,"5",NA
"16","m","9.27548031159175","1","10","86.9307700965929",NA,"5",NA
"17","m","9.27548031159175","1","0","97.0876178841399",NA,"6",NA
"18","m","9.27548031159175","1","0","97.0876178841399",NA,"6",NA
"19","m","9.27548031159175","1","10","69.8084685513712",NA,"7",NA
"20","m","9.27548031159175","1","0","83.7965303314442",NA,"8",NA
"21","m","9.27548031159175","1","0","73.2842067836315",NA,"9",NA
"22","m","9.27548031159175","1","14","75.2262088442188",NA,"10",NA
"23","m","9.27548031159175","1","11","80.8984886607691",NA,"11",NA
"24","m","9.27548031159175","1","11","80.8984886607691",NA,"11",NA
"25","m","9.27548031159175","1","11","80.8984886607691",NA,"11",NA
"26","m","9.27548031159175","1","11","80.8984886607691",NA,"11",NA
"27","m","9.27548031159175","1","10","81.9222974256516",NA,"12",NA
"28","m","9.27548031159175","1","10","81.9222974256516",NA,"12",NA
"29","m","9.27548031159175","1","10","81.9222974256516",NA,"12",NA
"30","m","9.27548031159175","1","10","81.9222974256516",NA,"12",NA
"31","m","9.27548031159175","1","10","81.9222974256516",NA,"12",NA
"32","m","9.27548031159175","1","11","85.1404382908119",NA,"13",NA
"33","m","9.27548031159175","1","16","79.1435858620796",NA,"14",NA
"34","m","9.27548031159175","1","0","93.8396292838534",NA,"15",NA
"35","m","9.27548031159175","1","0","93.8396292838534",NA,"15",NA
"36","m","9.27548031159175","1","0","86.3766585491757",NA,"16",NA
"37","m","9.27548031159175","1","8","88.7399068264094",NA,"17",NA
"38","m","9.27548031159175","1","8","88.7399068264094",NA,"17",NA
"39","m","9.27548031159175","1","0","65.0534252471676",NA,"18",NA
"40","m","9.27548031159175","1","0","65.0534252471676",NA,"18",NA
"41","m","9.27548031159175","1","0","68.6757997626131",NA,"19",NA
"42","m","9.27548031159175","1","0","68.6757997626131",NA,"19",NA
"43","m","9.27548031159175","1","0","68.6757997626131",NA,"19",NA
"44","m","9.27548031159175","1","0","68.6757997626131",NA,"19",NA
"45","m","9.27548031159175","1","0","68.6757997626131",NA,"19",NA
"46","m","9.27548031159175","1","0","68.6757997626131",NA,"19",NA
"47","m","9.27548031159175","1","0","68.6757997626131",NA,"19",NA
"48","m","9.27548031159175","1","0","68.6757997626131",NA,"19",NA
"49","m","9.27548031159175","1","0","68.6757997626131",NA,"19",NA
"50","m","9.27548031159175","1","9","85.7842979528194",NA,"20",NA
"51","m","9.27548031159175","1","9","85.7842979528194",NA,"20",NA
"52","m","9.27548031159175","1","9","85.7842979528194",NA,"20",NA
"53","m","9.27548031159175","1","9","85.7842979528194",NA,"20",NA
"54","m","9.27548031159175","1","9","85.7842979528194",NA,"20",NA
"55","m","9.27548031159175","1","12","86.1895258534259",NA,"21",NA
"56","m","9.27548031159175","1","12","86.1895258534259",NA,"21",NA
"57","m","9.27548031159175","1","0","73.2135803811486",NA,"22",NA
"58","m","9.27548031159175","1","0","73.2135803811486",NA,"22",NA
"59","m","9.27548031159175","1","0","73.2135803811486",NA,"22",NA
"60","m","9.27548031159175","1","0","73.2135803811486",NA,"22",NA
"61","m","9.27548031159175","1","0","73.2135803811486",NA,"22",NA
"62","m","9.27548031159175","1","0","78.8743833460364",NA,"23",NA
"63","m","9.27548031159175","1","0","78.8743833460364",NA,"23",NA
"64","m","9.27548031159175","1","0","78.8743833460364",NA,"23",NA
"65","m","9.27548031159175","1","0","78.8743833460364",NA,"23",NA
"66","m","9.27548031159175","1","0","78.8743833460364",NA,"23",NA
"67","m","9.27548031159175","1","12","56.5715537018688",NA,"24",NA
"68","m","9.27548031159175","1","12","56.5715537018688",NA,"24",NA
"69","m","9.27548031159175","1","12","56.5715537018688",NA,"24",NA
"70","m","9.27548031159175","1","12","56.5715537018688",NA,"24",NA
"71","m","9.27548031159175","1","12","56.5715537018688",NA,"24",NA
"72","m","9.27548031159175","1","12","56.5715537018688",NA,"24",NA
"73","m","9.27548031159175","1","8","93.6986420874577",NA,"25",NA
"74","m","9.27548031159175","1","8","93.6986420874577",NA,"25",NA
"75","m","9.27548031159175","1","8","93.6986420874577",NA,"25",NA
"76","m","9.27548031159175","1","8","93.6986420874577",NA,"25",NA
"77","m","9.27548031159175","1","8","93.6986420874577",NA,"25",NA
"78","m","9.27548031159175","1","8","93.6986420874577",NA,"25",NA
"79","m","9.27548031159175","1","8","93.6986420874577",NA,"25",NA
"80","m","9.27548031159175","1","8","93.6986420874577",NA,"25",NA
"81","m","9.27548031159175","1","8","93.6986420874577",NA,"25",NA
"82","m","9.27548031159175","1","8","93.6986420874577",NA,"25",NA
"83","m","9.27548031159175","1","10","97.8767621286806",NA,"26",NA
"84","m","9.27548031159175","1","12","101.162969927782",NA,"27",NA
"85","m","9.27548031159175","1","0","75.0188107276753",NA,"28",NA
"86","m","9.27548031159175","1","10","93.0477118930582",NA,"29",NA
"87","m","9.27548031159175","1","10","93.0477118930582",NA,"29",NA
"88","m","9.27548031159175","1","8","77.4137806831302",NA,"30",NA
"89","m","9.27548031159175","1","8","77.4137806831302",NA,"30",NA
"90","m","9.27548031159175","1","8","77.4137806831302",NA,"30",NA
"91","m","9.27548031159175","1","9","87.9977263166193",NA,"31",NA
"92","m","9.27548031159175","1","9","87.9977263166193",NA,"31",NA
"93","m","9.27548031159175","1","9","87.9977263166193",NA,"31",NA
"94","m","9.27548031159175","1","9","87.9977263166193",NA,"31",NA
"95","m","9.27548031159175","1","9","87.5500266692793",NA,"32",NA
"96","m","9.27548031159175","1","9","87.5500266692793",NA,"32",NA
"97","m","9.27548031159175","1","9","87.5500266692793",NA,"32",NA
"98","m","9.27548031159175","1","11","75.0878166146985",NA,"33",NA
"99","m","9.27548031159175","1","11","75.0878166146985",NA,"33",NA
"100","m","9.27548031159175","1","0","88.5442396107262",NA,"34",NA
"101","m","10.9746739702574","2","0","88.5442396107262",NA,"0",NA
"102","m","10.9746739702574","2","0","88.5442396107262",NA,"0",NA
"103","m","10.9746739702574","2","0","88.5442396107262",NA,"0",NA
"104","m","10.9746739702574","2","0","77.3152851663303",NA,"1",NA
"105","m","10.9746739702574","2","0","77.3152851663303",NA,"1",NA
"106","m","10.9746739702574","2","0","77.3152851663303",NA,"1",NA
"107","m","10.9746739702574","2","0","77.7603112267389",NA,"2",NA
"108","m","10.9746739702574","2","0","77.7603112267389",NA,"2",NA
"109","m","10.9746739702574","2","0","77.7603112267389",NA,"2",NA
"110","m","10.9746739702574","2","0","77.7603112267389",NA,"2",NA
"111","m","10.9746739702574","2","12","73.9269479857128",NA,"3",NA
"112","m","10.9746739702574","2","12","73.9269479857128",NA,"3",NA
"113","m","10.9746739702574","2","12","73.9269479857128",NA,"3",NA
"114","m","10.9746739702574","2","9","74.554463348597",NA,"4",NA
"115","m","10.9746739702574","2","9","74.554463348597",NA,"4",NA
"116","m","10.9746739702574","2","11","83.0486232254677",NA,"5",NA
"117","m","10.9746739702574","2","0","82.2249178970216",NA,"6",NA
"118","m","10.9746739702574","2","0","82.2249178970216",NA,"6",NA
"119","m","10.9746739702574","2","0","63.7727396670111",NA,"7",NA
"120","m","10.9746739702574","2","0","63.7727396670111",NA,"7",NA
"121","m","10.9746739702574","2","0","63.7727396670111",NA,"7",NA
"122","m","10.9746739702574","2","0","90.3527342272004",NA,"8",NA
"123","m","10.9746739702574","2","11","80.7536091524194",NA,"9",NA
"124","m","10.9746739702574","2","11","80.7536091524194",NA,"9",NA
"125","m","10.9746739702574","2","11","80.7536091524194",NA,"9",NA
"126","m","10.9746739702574","2","0","86.8617923752247",NA,"10",NA
"127","m","10.9746739702574","2","0","86.8617923752247",NA,"10",NA
"128","m","10.9746739702574","2","0","75.2214607450342",NA,"11",NA
"129","m","10.9746739702574","2","0","75.2214607450342",NA,"11",NA
"130","m","10.9746739702574","2","10","86.5184228920411",NA,"12",NA
"131","m","10.9746739702574","2","10","86.5184228920411",NA,"12",NA
"132","m","10.9746739702574","2","10","86.5184228920411",NA,"12",NA
"133","m","10.9746739702574","2","10","86.5184228920411",NA,"12",NA
"134","m","10.9746739702574","2","10","86.5184228920411",NA,"12",NA
"135","m","10.9746739702574","2","10","86.5184228920411",NA,"12",NA
"136","m","10.9746739702574","2","10","86.5184228920411",NA,"12",NA
"137","m","10.9746739702574","2","10","86.5184228920411",NA,"12",NA
"138","m","10.9746739702574","2","12","94.1187733112459",NA,"13",NA
"139","m","10.9746739702574","2","12","94.1187733112459",NA,"13",NA
"140","m","10.9746739702574","2","12","94.1187733112459",NA,"13",NA
"141","m","10.9746739702574","2","12","94.1187733112459",NA,"13",NA
"142","m","10.9746739702574","2","12","94.1187733112459",NA,"13",NA
"143","m","10.9746739702574","2","12","94.1187733112459",NA,"13",NA
"144","m","10.9746739702574","2","12","84.5012700431089",NA,"14",NA
"145","m","10.9746739702574","2","12","84.5012700431089",NA,"14",NA
"146","m","10.9746739702574","2","9","80.1268833086884",NA,"15",NA
"147","m","10.9746739702574","2","9","93.4131376608998",NA,"16",NA
"148","m","10.9746739702574","2","9","93.4131376608998",NA,"16",NA
"149","m","10.9746739702574","2","9","93.4131376608998",NA,"16",NA
"150","m","10.9746739702574","2","9","93.4131376608998",NA,"16",NA
"151","m","10.9746739702574","2","8","90.8854932186853",NA,"17",NA
"152","m","10.9746739702574","2","8","90.8854932186853",NA,"17",NA
"153","m","10.9746739702574","2","8","104.413038504811",NA,"18",NA
"154","m","10.9746739702574","2","8","104.413038504811",NA,"18",NA
"155","m","10.9746739702574","2","8","104.413038504811",NA,"18",NA
"156","m","10.9746739702574","2","8","104.413038504811",NA,"18",NA
"157","m","10.9746739702574","2","8","104.413038504811",NA,"18",NA
"158","m","10.9746739702574","2","0","90.3215064161342",NA,"19",NA
"159","m","10.9746739702574","2","0","90.3215064161342",NA,"19",NA
"160","m","10.9746739702574","2","0","90.3215064161342",NA,"19",NA
"161","m","10.9746739702574","2","0","90.3215064161342",NA,"19",NA
"162","m","10.9746739702574","2","8","80.4245631489794",NA,"20",NA
"163","m","10.9746739702574","2","9","93.0564808777199",NA,"21",NA
"164","m","10.9746739702574","2","0","67.6816190638876",NA,"22",NA
"165","m","10.9746739702574","2","12","84.2504318390059",NA,"23",NA
"166","m","10.9746739702574","2","12","84.2504318390059",NA,"23",NA
"167","m","10.9746739702574","2","11","96.7092799950681",NA,"24",NA
"168","m","10.9746739702574","2","11","96.7092799950681",NA,"24",NA
"169","m","10.9746739702574","2","0","94.1207654649701",NA,"25",NA
"170","m","10.9746739702574","2","0","78.2264756431547",NA,"26",NA
"171","m","10.9746739702574","2","0","78.2264756431547",NA,"26",NA
"172","m","10.9746739702574","2","0","90.2634427545314",NA,"27",NA
"173","m","10.9746739702574","2","0","90.2634427545314",NA,"27",NA
"174","m","10.9746739702574","2","0","90.2634427545314",NA,"27",NA
"175","m","10.9746739702574","2","0","90.2634427545314",NA,"27",NA
"176","m","10.9746739702574","2","0","83.9439040809147",NA,"28",NA
"177","m","10.9746739702574","2","0","83.9439040809147",NA,"28",NA
"178","m","10.9746739702574","2","0","83.9439040809147",NA,"28",NA
"179","m","10.9746739702574","2","0","89.1834981377831",NA,"29",NA
"180","m","10.9746739702574","2","0","89.1834981377831",NA,"29",NA
"181","m","10.9746739702574","2","10","78.4330431372387",NA,"30",NA
"182","m","10.9746739702574","2","10","78.4330431372387",NA,"30",NA
"183","m","10.9746739702574","2","10","78.4330431372387",NA,"30",NA
"184","m","10.9746739702574","2","10","78.4330431372387",NA,"30",NA
"185","m","10.9746739702574","2","0","78.0937479361044",NA,"31",NA
"186","m","10.9746739702574","2","0","78.0937479361044",NA,"31",NA
"187","m","10.9746739702574","2","7","84.6497703599188",NA,"32",NA
"188","m","10.9746739702574","2","8","78.7443793202717",NA,"33",NA
"189","m","10.9746739702574","2","11","90.3758026248488",NA,"34",NA
"190","m","10.9746739702574","2","11","90.3758026248488",NA,"34",NA
"191","m","10.9746739702574","2","11","90.3758026248488",NA,"34",NA
"192","m","10.9746739702574","2","11","90.3758026248488",NA,"34",NA
"193","m","10.9746739702574","2","0","79.2358652919635",NA,"35",NA
"194","m","10.9746739702574","2","9","88.3458818030417",NA,"36",NA
"195","m","10.9746739702574","2","9","88.3458818030417",NA,"36",NA
"196","m","10.9746739702574","2","8","106.834632129164",NA,"37",NA
"197","m","10.9746739702574","2","8","106.834632129164",NA,"37",NA
"198","m","10.9746739702574","2","8","106.834632129164",NA,"37",NA
"199","m","10.9746739702574","2","9","78.4372076653098",NA,"38",NA
"200","m","10.9746739702574","2","9","78.4372076653098",NA,"38",NA
"201","f","9.16580760683767","3","0","74.6542926419621",NA,"1",NA
"202","f","9.16580760683767","3","0","74.6542926419621",NA,"1",NA
"203","f","9.16580760683767","3","0","74.6542926419621",NA,"1",NA
"204","f","9.16580760683767","3","0","74.6542926419621",NA,"1",NA
"205","f","9.16580760683767","3","0","74.6542926419621",NA,"1",NA
"206","f","9.16580760683767","3","11","84.6481186284916",NA,"2",NA
"207","f","9.16580760683767","3","0","89.6589240502309",NA,"3",NA
"208","f","9.16580760683767","3","0","89.6589240502309",NA,"3",NA
"209","f","9.16580760683767","3","0","77.7678366402747",NA,"4",NA
"210","f","9.16580760683767","3","0","90.4870922471059",NA,"5",NA
"211","f","9.16580760683767","3","10","87.4489985643576",NA,"6",NA
"212","f","9.16580760683767","3","10","87.4489985643576",NA,"6",NA
"213","f","9.16580760683767","3","10","87.4489985643576",NA,"6",NA
"214","f","9.16580760683767","3","10","87.4489985643576",NA,"6",NA
"215","f","9.16580760683767","3","10","87.4489985643576",NA,"6",NA
"216","f","9.16580760683767","3","0","96.6290570346419",NA,"7",NA
"217","f","9.16580760683767","3","0","96.6290570346419",NA,"7",NA
